	control_early_01	control_early_02	control_early_03	control_embryo_01	control_embryo_02	control_embryo_03	control_late_01	control_late_02	control_late_03	treatment_early_01	treatment_early_02	treatment_early_03	treatment_embryo_01	treatment_embryo_02	treatment_embryo_03	treatment_late_01	treatment_late_02	treatment_late_03
JGI_V11_314156	6.68504	15.71262	13.239151	0.0	2.13196	11.327506	10.054332	26.986703	9.262137	11.881927	4.451803	18.141765	9.699203	17.11544	18.823273	4.722992	5.509308	10.001598
JGI_V11_314167	0.0	5.23754	0.0	4.661048	21.319596	47.575524	0.0	70.580608	39.36408	2.376385	0.0	0.0	38.796812	22.005566	27.189172	21.253464	11.018617	10.001598
JGI_V11_314171	151.527568	288.064699	105.913205	615.258399	1543.53873	2535.095783	138.247068	1428.219356	1217.970953	282.789857	233.719674	213.165739	1619.766894	3704.270301	4136.93708	1105.180115	1991.61499	807.629003
JGI_V11_314172	229.519699	586.604479	214.032935	191.102987	458.371308	806.518408	276.494136	446.318549	453.84469	518.052007	400.662298	446.740963	598.925783	943.794281	809.400733	335.332428	451.763289	220.035146
JGI_V11_314176	2.228347	15.71262	8.8261	0.0	2.13196	9.062005	0.0	10.379501	0.0	2.376385	2.225902	13.606324	16.973605	14.670377	20.914748	2.361496	11.018617	0.0
JGI_V11_314180	6.68504	5.23754	0.0	0.0	8.527838	2.265501	0.0	0.0	0.0	0.0	0.0	2.267721	7.274402	19.560503	12.548849	2.361496	8.263963	0.0
JGI_V11_314193	22.283466	54.99417	41.923977	9.322097	106.597979	104.213053	30.162997	74.732408	69.466024	40.398551	22.259017	47.622133	60.620018	117.363019	102.482263	35.42244	71.621009	57.509186
JGI_V11_314194	0.0	10.47508	0.0	0.0	10.659798	2.265501	5.027166	0.0	4.631068	14.258312	6.677705	11.338603	9.699203	22.005566	29.280647	0.0	0.0	0.0
JGI_V11_314199	143.96432	235.854705	86.258287	30.991197	103.737722	88.862354	154.992677	202.567672	212.246222	141.763365	163.995971	99.216552	139.71027	160.549024	134.075299	144.599149	227.306041	165.495008
JGI_V11_314200	1.114173	0.0	2.206525	3.495786	17.055677	18.124009	2.513583	0.0	1.157767	10.693734	1.112951	3.401581	8.486803	25.674204	0.0	2.361496	0.0	0.0
JGI_V11_314201	0.0	9.165695	1.103263	0.0	2.13196	4.531002	3.770375	1.03795	5.788835	3.564578	1.112951	6.803162	1.2124	7.335189	5.228687	1.180748	0.0	0.0
JGI_V11_314204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314205	8.913386	7.85631	6.619575	2.330524	8.527838	20.38951	5.027166	6.227701	2.315534	4.752771	2.225902	11.338603	12.124004	24.450629	6.274424	2.361496	11.018617	0.0
JGI_V11_314208	0.0	0.0	0.0	0.0	0.0	0.0	2.513583	0.0	0.0	2.376385	0.0	0.0	0.0	0.0	4.18295	4.722992	0.0	0.0
JGI_V11_314210	89.133864	217.357909	86.054479	34.957864	74.618585	144.992073	108.084071	130.781714	143.563116	221.003838	133.554099	165.543606	92.142428	163.819215	207.056001	54.314407	176.297869	50.007988
JGI_V11_314211	0.0	0.0	4.41305	0.0	2.13196	2.265501	5.027166	4.1518	2.315534	2.376385	2.225902	0.0	0.0	4.890126	8.365899	0.0	5.509308	0.0
JGI_V11_314212	11.141733	20.95016	19.858726	13.983145	36.243313	52.106526	15.081498	51.897506	37.048546	57.033248	44.518033	24.944927	46.071214	73.351887	46.012445	18.891968	46.829121	20.003195
JGI_V11_314218	6.68504	7.85631	2.206525	0.0	8.527838	2.265501	0.0	2.0759	0.0	9.505541	2.225902	0.0	14.548804	26.895692	16.731798	4.722992	8.263963	5.000799
JGI_V11_314230	6.68504	31.42524	4.41305	302.968151	1034.000392	1132.750573	12.567915	697.502476	571.936931	4.752771	13.35541	4.535441	630.448192	2525.749981	1922.065307	469.937699	1305.706093	522.583473
JGI_V11_314237	0.0	2.61877	0.0	0.0	2.13196	0.0	0.0	6.227701	0.0	4.752771	4.451803	0.0	0.0	4.890126	6.274424	2.361496	2.754654	0.0
JGI_V11_314238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1518	4.631068	4.752771	2.225902	2.267721	2.424801	2.445063	2.091475	0.0	2.754654	0.0
JGI_V11_314241	20.055119	26.1877	11.032626	9.322097	25.583515	22.655011	27.649414	39.442104	41.679614	35.64578	20.033115	22.677206	41.221613	63.571636	75.293091	14.168976	52.33843	7.501198
JGI_V11_314246	2.228347	5.23754	2.206525	27.966291	194.008321	237.87762	0.0	261.563429	104.199036	2.376385	6.677705	4.535441	135.788841	83.132139	209.147476	28.337952	30.301196	20.003195
JGI_V11_314252	383.275613	1288.434837	664.164056	90.890445	289.946502	339.825172	693.748924	1123.062023	1109.140849	1040.856784	872.553449	850.395234	232.780871	388.765002	518.685741	531.336594	983.411551	507.581076
JGI_V11_314258	111.417329	259.258229	92.674054	69.915727	151.36913	197.0986	180.97798	228.349025	307.96604	278.037086	155.813116	172.346768	213.382465	418.105757	401.563154	219.619125	297.502654	97.515576
JGI_V11_314266	0.0	15.71262	2.206525	4.661048	4.263919	13.593007	2.513583	4.1518	0.0	9.505541	0.0	2.267721	9.699203	17.11544	16.731798	4.722992	8.263963	0.0
JGI_V11_314267	6.68504	28.80647	4.41305	18.644194	10.659798	27.186014	10.054332	31.138503	11.577671	16.634697	8.903607	24.944927	29.097609	22.005566	31.372121	18.891968	8.263963	7.501198
JGI_V11_314277	13.37008	2.61877	0.0	6.991573	4.263919	13.593007	5.027166	8.303601	13.893205	30.89301	11.129508	9.070883	19.398406	14.670377	10.457374	2.361496	11.018617	2.500399
JGI_V11_314281	6.68504	13.09385	2.206525	4.661048	2.13196	11.327506	0.0	0.0	9.262137	4.752771	2.225902	11.338603	0.0	17.11544	14.640323	2.361496	5.509308	2.500399
JGI_V11_314290	0.0	20.95016	0.0	2.330524	8.527838	6.796503	2.513583	12.455401	2.315534	7.129156	13.35541	9.070883	9.699203	12.225315	16.731798	0.0	5.509308	0.0
JGI_V11_314292	19.68495	110.344913	45.068051	37.288388	71.808668	101.185776	41.132379	66.28219	64.834956	98.146448	50.913675	70.299339	82.830124	107.240288	118.147613	62.817905	37.51944	13.585814
JGI_V11_314296	127.645147	352.63208	105.929962	85.218974	168.490819	272.113982	233.729565	129.858672	248.559949	292.605884	192.555753	268.487678	266.932153	546.046603	321.934326	218.277511	251.411133	69.842227
JGI_V11_314297	115.874023	301.158549	24.271776	2.330524	8.527838	4.531002	201.086645	16.607202	34.733012	451.513217	271.560002	156.472723	14.548804	4.890126	12.548849	2.361496	5.509308	7.501198
JGI_V11_314309	124.787409	267.114539	83.847954	62.924154	153.501089	190.302096	113.111238	151.540717	182.927196	232.885764	102.391476	156.472723	172.160852	403.435379	271.891719	162.943222	225.881645	95.015177
JGI_V11_314319	4.456693	0.0	0.0	0.0	0.0	9.062005	2.513583	2.0759	0.0	2.376385	6.677705	2.267721	0.0	0.0	0.0	2.361496	0.0	0.0
JGI_V11_314321	258.488204	521.135229	139.011081	74.576776	102.334059	151.788577	452.44495	112.098612	138.932048	734.303074	507.505577	505.701699	218.232067	283.627297	288.623517	106.267319	137.73271	40.00639
JGI_V11_314322	229.519699	442.572129	114.739305	67.585203	257.967108	380.604193	216.168143	244.956227	136.616514	380.221656	316.078035	258.520151	242.480074	342.308807	393.197255	134.60527	212.108374	87.513979
JGI_V11_314326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314337	8.913386	26.1877	2.206525	2.330524	14.923717	11.327506	7.540749	4.1518	13.893205	7.129156	22.259017	18.141765	7.274402	19.560503	16.731798	7.084488	13.773271	5.000799
JGI_V11_314338	463.496091	733.255598	339.804866	389.197548	999.889039	1239.229127	387.091791	1245.540136	1127.665122	682.022596	456.309839	614.552289	1045.089118	1885.1435	1767.296174	741.509736	1010.958093	502.580277
JGI_V11_314345	0.0	3.018516	0.0	0.0	0.0	2.514892	0.0	0.0	0.0	1.705296	3.103638	0.0	0.0	5.90723	0.0	0.0	0.0	0.0
JGI_V11_314346	4.456693	5.23754	0.0	2.330524	4.263919	15.858508	2.513583	2.0759	4.631068	0.0	2.225902	6.803162	4.849601	5.147737	6.274424	2.361496	0.0	0.0
JGI_V11_314347	71.307091	62.85048	57.369653	18.644194	81.014464	117.80606	40.217329	8.303601	20.839807	33.269395	8.903607	136.063238	100.971501	181.578786	102.482263	33.060944	121.204785	0.0
JGI_V11_314348	187.902362	281.924296	119.514825	100.967611	169.039837	219.693858	177.436219	199.733064	295.635612	311.96674	187.340319	197.807927	261.587529	333.726151	359.008284	156.699566	255.357875	95.015177
JGI_V11_314349	36.337422	109.98834	51.588484	23.305242	52.175399	76.188595	52.785244	70.578913	76.113243	57.773213	48.969836	101.486586	70.319221	89.553449	104.831631	34.14861	63.357047	47.507588
JGI_V11_314357	6.68504	34.04401	4.41305	9.322097	6.395879	2.265501	10.054332	29.062603	16.208739	30.89301	17.807213	18.141765	2.424801	29.340755	18.823273	2.361496	16.527925	7.501198
JGI_V11_314361	15.598426	10.47508	11.032626	4.661048	10.659798	9.062005	12.567915	12.455401	11.577671	16.634697	4.451803	13.606324	2.424801	24.450629	20.914748	4.722992	11.018617	2.500399
JGI_V11_314364	22.283466	68.08802	15.445676	60.59363	183.348523	246.939625	5.027166	149.464816	145.87865	54.656863	37.840328	38.551251	179.435255	278.737171	292.806467	85.013855	96.412897	62.509985
JGI_V11_314365	334.251988	772.537148	244.924286	149.153551	381.620763	591.295799	454.958534	512.747356	537.203919	644.00043	440.728528	503.433979	451.012937	704.178117	675.546348	344.778412	471.045869	265.042335
JGI_V11_314368	345.393721	824.912548	260.369962	207.416657	451.975429	620.747314	424.795537	510.671456	541.834987	781.830781	498.601971	571.465598	586.801779	1090.498056	847.047279	366.031876	570.21342	220.035146
JGI_V11_314370	120.330716	259.258229	119.152356	86.229397	219.591836	353.418179	175.950814	201.362322	307.96604	304.177325	224.816067	226.772063	196.40886	513.46321	424.569377	188.919678	228.636299	157.525162
JGI_V11_314375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.315534	0.0	0.0	2.267721	0.0	0.0	0.0	2.361496	0.0	2.500399
JGI_V11_314376	13.37008	36.66278	24.271776	4.661048	36.243313	33.982517	10.054332	41.518005	25.470875	23.763854	20.033115	24.944927	26.672808	39.121006	43.92097	11.80748	44.074467	37.505991
JGI_V11_314379	470.18113	1071.076927	441.30502	179.450366	375.224885	713.632861	530.366025	1015.115211	1229.548624	862.627883	725.64394	716.599718	414.640926	711.513305	832.406955	786.378159	975.147588	495.079079
JGI_V11_314381	28.968506	138.79481	55.163128	16.31367	44.771151	38.513519	42.730912	122.478113	148.194184	52.280478	93.48787	99.779708	46.071214	14.670377	110.848162	66.121887	121.204785	65.010384
JGI_V11_314390	8.913386	0.0	4.41305	0.0	4.263919	4.531002	2.513583	8.303601	2.315534	4.752771	4.451803	0.0	9.699203	12.225315	18.823273	9.445984	0.0	5.000799
JGI_V11_314391	6.68504	2.61877	6.619575	2.330524	8.527838	4.531002	7.540749	8.303601	9.262137	7.129156	4.451803	6.803162	9.699203	29.340755	8.365899	14.168976	2.754654	0.0
JGI_V11_314397	77.992131	204.26406	94.880579	34.957864	61.826828	97.416549	128.192736	95.49141	81.043695	168.72336	140.231804	147.401841	84.868026	198.050095	125.488486	59.037399	165.279252	45.007189
JGI_V11_314399	106.960636	193.78898	92.674054	65.254679	142.841291	167.647085	123.16557	149.464816	131.985446	185.358057	160.264919	165.543606	198.833661	300.742737	301.172366	127.520783	187.316486	90.014378
JGI_V11_314403	73.535437	107.36957	26.478301	46.610485	76.750545	99.68205	50.271661	64.352907	55.572819	92.679029	71.228853	86.173384	70.319221	202.940221	173.592405	56.675903	63.357047	32.505192
JGI_V11_314411	454.582704	1065.839387	311.120039	200.425084	701.414699	813.314911	598.232768	770.463195	655.296159	1031.351243	632.15607	664.442143	635.297794	1112.503622	1016.456735	453.407227	581.232037	315.050323
JGI_V11_314417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314427	71.307091	199.02652	158.869807	27.966291	31.979394	47.575524	45.244495	53.973406	85.674763	61.786019	35.614426	49.889854	53.345616	132.033397	165.226506	35.42244	66.111701	50.007988
JGI_V11_314436	2072.362329	4493.809309	1820.383209	536.020575	1471.052104	1662.877841	2267.251918	1552.77337	1546.7768	3576.459954	2415.103296	3206.556964	1268.170786	2811.822341	2371.732381	1003.635789	1410.382953	640.102244
JGI_V11_314438	320.881909	811.818698	361.870117	62.924154	255.835149	367.011186	427.30912	529.354558	345.014586	879.26258	652.189185	739.276924	293.400889	391.210065	424.569377	252.680069	264.446804	125.01997
JGI_V11_314442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.091475	0.0	0.0	0.0
JGI_V11_314446	138.157489	384.959189	105.913205	107.204115	219.591836	337.559671	218.681726	365.35844	474.684497	289.919013	238.171477	256.252431	288.551288	501.237896	481.039195	290.464005	393.915551	207.533149
JGI_V11_314447	6.68504	28.80647	6.619575	4.661048	4.263919	4.531002	10.054332	6.227701	13.893205	9.505541	13.35541	13.606324	2.424801	9.780252	4.18295	7.084488	5.509308	10.001598
JGI_V11_314448	77.992131	199.02652	92.674054	37.288388	98.07014	169.912586	128.192736	118.326313	138.932048	192.487213	184.749837	126.992355	128.514439	173.599466	204.964527	77.929367	209.35372	45.007189
JGI_V11_314456	625.062349	895.762077	282.248327	9.685	110.076939	97.842501	589.729771	87.023118	102.154804	99.981064	85.838197	830.165309	165.895804	285.758779	176.623765	186.489713	419.009526	118.419267
JGI_V11_314472	205.007886	528.991539	214.032935	144.492503	345.377451	446.303726	178.464397	226.273125	347.33012	411.114666	349.46656	349.228976	324.923299	552.584217	504.045418	174.750702	245.164224	122.51957
JGI_V11_314483	0.0	0.0	0.0	0.0	2.13196	2.265501	0.0	2.0759	0.0	0.0	0.0	0.0	2.424801	0.0	6.274424	0.0	2.754654	0.0
JGI_V11_314488	579.370113	997.751368	333.18529	88.559921	289.946502	459.896733	522.825276	203.438222	217.660208	665.387898	447.406233	814.111704	356.445709	542.803965	378.556932	219.619125	465.536561	117.518771
JGI_V11_314497	345.393721	720.161748	251.543862	144.492503	368.829006	498.410252	412.227622	344.599438	312.597108	803.218249	483.020659	510.237141	363.720111	875.33252	759.205339	288.102509	374.632972	155.024762
JGI_V11_314503	338.708682	591.842019	178.728533	6.991573	10.659798	27.186014	281.521303	10.379501	18.524273	494.288153	507.505577	521.575744	31.52241	63.571636	50.195394	44.868423	46.829121	2.500399
JGI_V11_314506	57.937011	52.3754	52.956602	37.288388	87.410342	174.443588	35.190163	60.201107	94.936899	83.173487	46.743935	61.228457	128.514439	422.995883	395.28873	80.290863	157.01529	55.008787
JGI_V11_314509	621.708699	1264.865907	533.979075	447.460654	816.540516	1452.186235	635.936514	1035.874213	984.102006	950.554141	701.159021	814.111704	986.893901	2090.528784	1731.741103	717.894776	906.281233	447.571491
JGI_V11_314516	0.0	2.61877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18295	0.0	0.0	0.0
JGI_V11_314520	0.0	7.85631	0.0	4.661048	6.395879	6.796503	0.0	4.1518	4.631068	2.376385	2.225902	6.803162	2.424801	2.445063	6.274424	0.0	2.754654	0.0
JGI_V11_314522	220.606312	445.190899	154.456757	104.873591	309.134138	362.480183	241.303974	313.460934	213.02914	389.727198	200.331149	274.394196	242.480074	652.831796	652.540126	158.22023	305.766617	110.017573
JGI_V11_314523	44.566932	175.45759	35.304402	37.288388	87.410342	74.761538	98.029739	130.781714	99.567968	104.560955	93.48787	90.708825	72.744022	171.154403	186.141254	73.206375	93.658243	62.509985
JGI_V11_314538	133.700795	301.158549	136.804556	62.924154	262.231027	362.480183	170.923648	263.639329	266.286425	332.693949	180.298034	224.504342	264.303281	413.215631	416.203478	172.389206	278.220075	105.016774
JGI_V11_31454	28.968506	65.46925	26.478301	6.991573	27.715474	101.947552	30.162997	31.138503	20.839807	52.280478	20.033115	45.354413	63.044819	114.917957	96.207839	21.253464	41.319813	15.002396
JGI_V11_314541	8.913386	23.56893	13.239151	4.661048	12.791757	11.327506	5.027166	6.227701	2.315534	21.387468	2.225902	20.409486	7.274402	7.335189	25.097697	0.0	8.263963	10.001598
JGI_V11_314549	28.968506	23.56893	15.445676	30.296815	34.111353	36.248018	20.108664	26.986703	25.470875	38.022166	17.807213	24.944927	31.52241	63.571636	83.65899	7.084488	38.565159	10.001598
JGI_V11_314556	22.283466	26.1877	8.8261	6.991573	29.847434	24.920513	30.162997	24.910803	27.78641	57.033248	42.292131	29.480368	14.548804	34.230881	33.463596	21.253464	33.05585	35.005591
JGI_V11_314557	0.0	2.61877	0.0	0.0	2.13196	6.796503	0.0	4.1518	4.631068	0.0	0.0	2.267721	0.0	2.445063	8.365899	2.361496	0.0	0.0
JGI_V11_314558	113.645676	246.164379	110.326255	37.288388	108.729938	185.771094	115.624821	141.161215	222.291277	228.132994	140.231804	147.401841	104.266432	271.401982	223.7878	101.544327	151.505981	70.011183
JGI_V11_314559	6820.968912	14717.487365	6577.651329	3008.706791	8457.48362	10869.874499	8028.384288	11307.428539	9736.821025	13015.46257	8498.49252	10547.168627	7150.737379	15863.568129	15071.167138	6090.298114	10459.422014	4700.750853
JGI_V11_314561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.424801	0.0	0.0	0.0	0.0	0.0
JGI_V11_314562	129.244102	240.926839	94.880579	48.941009	85.278383	194.833099	148.3014	87.18781	60.203887	240.01492	149.135411	199.559415	155.187247	266.511857	242.611072	66.121887	110.186168	60.009585
JGI_V11_314563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.376385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.500399
JGI_V11_314564	104.73229	335.202559	72.815328	48.941009	136.445413	158.58508	196.059479	139.085315	162.087389	273.284315	186.975739	174.614488	116.390435	212.720473	171.500931	139.328262	132.223402	65.010384
JGI_V11_314565	258.488204	814.437468	251.543862	242.374521	513.802257	684.181346	314.197882	444.242649	446.898087	734.303074	460.761643	439.937801	487.384949	1151.624628	1058.28623	292.825501	319.539888	190.030354
JGI_V11_314566	127.015756	196.40775	101.500155	58.263106	112.993857	192.567597	173.437231	93.41551	155.140787	192.487213	151.361313	215.433459	128.514439	349.643995	244.702547	89.736847	118.450131	47.507588
JGI_V11_314580	0.0	0.0	6.619575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.361496	5.509308	2.500399
JGI_V11_314581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314603	8.913386	5.23754	0.0	2.330524	14.923717	9.062005	2.513583	2.0759	0.0	14.258312	2.225902	4.535441	26.672808	14.670377	31.372121	0.0	0.0	0.0
JGI_V11_314608	86.905517	162.36374	61.782703	65.254679	98.07014	215.222609	105.570488	184.75512	129.669911	192.487213	97.939673	108.85059	147.912845	207.830347	194.507153	82.652359	104.67686	55.008787
JGI_V11_314610	180.496074	306.396089	143.424132	109.534639	217.459876	278.656641	256.385472	336.295837	340.383517	415.867436	215.912461	283.465078	213.382465	591.705223	591.887358	252.680069	258.937495	140.022366
JGI_V11_314612	189.40946	426.859509	145.630657	79.237824	353.905289	566.375287	216.168143	290.626032	263.970891	301.80094	244.849182	256.252431	351.596107	635.716355	518.685741	226.703613	347.08643	202.532351
JGI_V11_314613	131.472449	264.495769	125.771931	58.263106	127.917574	251.470627	206.113811	147.388916	238.500016	211.498296	207.008854	197.291694	257.028878	376.539687	313.721214	160.581726	217.617682	87.513979
JGI_V11_314619	20.055119	31.42524	8.8261	2.330524	10.659798	15.858508	17.595081	14.531302	2.315534	14.258312	6.677705	15.874044	12.124004	44.011132	46.012445	2.361496	5.509308	0.0
JGI_V11_314623	0.0	5.23754	0.0	2.330524	2.13196	0.0	0.0	4.1518	0.0	0.0	0.0	2.267721	0.0	0.0	2.091475	2.361496	0.0	0.0
JGI_V11_314624	11.141733	23.56893	28.684826	4.661048	2.13196	6.796503	7.540749	18.683102	4.631068	40.398551	11.129508	36.28353	9.699203	22.005566	25.097697	4.722992	30.301196	5.000799
JGI_V11_314627	64.622051	309.014859	165.489383	37.288388	155.633049	240.143121	90.48899	159.844318	155.140787	45.151322	51.195738	138.330958	140.638443	371.649562	340.910386	101.544327	256.182841	45.007189
JGI_V11_314628	1096.346522	1916.939635	699.468457	398.519645	967.909645	1588.116303	1141.166708	1040.026014	849.801026	1599.307341	1257.634435	1251.781785	1040.239517	1838.687305	1696.186032	732.063752	997.184822	492.57868
JGI_V11_314639	13.964691	21.324436	17.326164	2.330524	26.322024	14.501809	36.445601	20.097319	13.308847	47.667226	18.551337	14.555722	21.779948	34.738565	29.956587	8.721863	8.697861	0.0
JGI_V11_314642	5.566032	2.61877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.827402	0.0	3.067417	5.523891	0.0	0.0	0.0
JGI_V11_314655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314673	47.924066	150.580289	52.188574	27.583129	35.706963	52.857779	57.448928	47.72601	33.869513	106.701741	55.548453	75.051373	38.09495	89.366747	115.953399	7.540742	23.543523	31.026663
JGI_V11_314679	86.905517	151.88866	83.847954	11.652621	55.430949	38.513519	65.35316	203.438222	148.194184	111.690112	73.454755	161.008164	38.796812	78.242013	87.84194	80.290863	162.524598	72.511582
JGI_V11_314682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314689	0.0	0.0	0.0	6.526323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314695	245.118125	555.179239	328.77224	69.915727	157.765008	219.753611	243.817557	282.322431	324.174778	327.941178	202.557051	267.591034	213.382465	501.237896	455.941498	276.295029	556.440149	207.533149
JGI_V11_314698	209.464579	463.522289	236.098186	37.288388	300.6063	498.410252	140.760651	53.973406	27.78641	33.269395	82.358361	312.945446	344.321705	557.474342	658.81455	63.760391	223.126991	102.516375
JGI_V11_314699	28.968506	109.98834	28.684826	32.627339	110.861898	72.496037	52.785244	80.960109	81.043695	99.808185	62.325246	63.496178	94.567229	156.484026	152.677658	49.591415	118.450131	67.510784
JGI_V11_314708	0.0	15.71262	2.206525	0.0	2.13196	6.796503	2.513583	2.0759	4.631068	14.258312	0.0	11.338603	0.0	17.11544	2.091475	0.0	0.0	2.500399
JGI_V11_314711	60.165358	96.89449	46.337027	11.652621	34.111353	58.90303	70.380326	95.49141	111.145638	97.431799	75.680656	70.299339	58.195218	119.808082	89.933415	56.675903	44.074467	37.505991
JGI_V11_314716	548.173261	1343.429007	403.794094	370.553354	848.519909	1128.219571	879.75407	876.029896	845.169958	1273.742548	792.420989	968.316707	982.044299	2061.188029	1834.223367	663.580368	1068.805831	432.569094
JGI_V11_314719	2.228347	15.71262	0.0	0.0	2.13196	2.265501	0.0	6.227701	6.946602	2.376385	6.677705	0.0	2.424801	2.445063	2.091475	0.0	5.509308	7.501198
JGI_V11_314726	138.157489	248.783149	110.326255	65.254679	83.146423	147.257574	140.760651	232.500825	180.611662	228.132994	191.427542	219.968901	121.240037	229.835913	158.952082	146.41275	217.617682	92.514777
JGI_V11_314727	2.228347	26.1877	6.619575	2.330524	14.923717	11.327506	25.135831	16.607202	9.262137	23.763854	4.451803	24.944927	14.548804	24.450629	10.457374	16.530472	13.773271	10.001598
JGI_V11_314729	2.228347	23.56893	8.8261	13.983145	12.791757	29.451515	6.283958	16.607202	25.470875	23.763854	4.451803	4.535441	0.0	26.895692	10.457374	11.80748	11.018617	20.003195
JGI_V11_314736	187.181114	377.102879	194.174209	81.568348	174.820685	410.055707	175.950814	303.081433	175.980594	308.930096	296.04492	258.520151	261.87848	410.770568	382.739882	160.581726	236.900262	110.017573
JGI_V11_314742	374.362227	869.431638	297.880889	132.839882	388.016642	604.888806	510.257361	423.483646	423.742746	698.657293	507.505577	662.174423	409.791325	772.639878	686.003722	233.788101	421.462093	215.034348
JGI_V11_314749	129.244102	371.865339	154.456757	67.585203	275.022785	244.674124	178.464397	381.965642	287.126232	344.575876	189.201641	256.252431	177.010454	400.990316	324.178588	205.45015	366.369009	150.023963
JGI_V11_314752	95.818903	172.83882	52.956602	25.635767	91.674262	120.071561	60.325993	170.223819	115.776707	106.937341	80.13246	88.441104	96.99203	242.061228	230.062224	80.290863	129.468748	60.009585
JGI_V11_314757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_314758	37.881892	68.08802	28.684826	27.966291	57.562908	40.779021	40.217329	87.18781	81.043695	90.302643	51.195738	65.763898	63.044819	78.242013	100.390789	63.760391	52.33843	42.50679
JGI_V11_314766	77.992131	136.17604	33.097877	39.618912	106.597979	169.912586	100.543322	95.49141	113.461172	116.442882	71.228853	92.976546	121.240037	190.714907	152.677658	70.844879	118.450131	47.507588
JGI_V11_314782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.227701	0.0	0.0	0.0	0.0	0.0	0.0	4.18295	0.0	0.0	0.0
JGI_V11_314795	60.165358	102.13203	33.097877	30.296815	51.16703	65.699533	75.407492	68.504708	87.990297	83.173487	57.873443	72.56706	75.168823	75.79695	112.939637	47.229919	96.412897	22.503595
